case_id,confirmed_date,state_name,county_name,confirmed_count,death_count,recovered_count 
22721,2020-11-23,ON,Thunder Bay District Health Unit,1,0,0
22722,2020-11-23,ON,Toronto Public Health,496,0,0
22723,2020-11-23,ON,Region of Waterloo Public Health,40,0,0
22724,2020-11-23,ON,Wellington-Dufferin-Guelph Public Health,16,0,0
22725,2020-11-23,ON,Windsor Essex County Health Unit,31,0,0
22726,2020-11-23,ON,York Region Public Health Services,118,0,0
22727,2020-11-23,NU,Arviat,9,0,0
22728,2020-11-23,NU,Rankin Inlet,1,0,0
22729,2020-11-23,AB,Calgary Zone,0,2,0
22730,2020-11-23,AB,Edmonton Zone,0,2,0
22731,2020-11-23,AB,North Zone,0,1,0
22732,2020-11-23,BC,Fraser Health Region,0,5,0
22733,2020-11-23,ON,Halton Region Public Health Department,0,3,0
22734,2020-11-23,QC,Capitale-Nationale,0,3,0
22735,2020-11-23,QC,Lanaudiere,0,2,0
22736,2020-11-23,QC,Laurentides,0,1,0
22737,2020-11-23,QC,Monteregie,0,2,0
22738,2020-11-23,QC,Montreal,0,4,0
22739,2020-11-23,QC,Saguenay-Lac-Saint-Jean,0,1,0
22740,2020-11-23,SK,North,0,2,0
22741,2020-11-23,SK,Saskatoon,0,1,0
22742,2020-11-23,ON,Toronto Public Health,0,8,0
22743,2020-11-23,ON,Hamilton Public Health Unit Services,0,3,0
22744,2020-11-23,ON,Huron Perth Public District Health Unit,0,1,0
22745,2020-11-23,ON,Middlesex-London Health Unit,0,1,0
22746,2020-11-23,ON,Ottawa Public Health,0,1,0
22747,2020-11-23,ON,Peterborough Public Health,0,1,0
22748,2020-11-23,ON,York Region Public Health Services,0,3,0
22749,2020-11-23,SK,Far North,0,1,0
22750,2020-11-23,NB,Zone 2 (South-Central-St John),0,1,0
22751,2020-11-23,MB,Winnipeg,0,5,0
22752,2020-11-23,MB,Southern,0,2,0
22753,2020-11-23,AB,Unassigned,0,0,2
22754,2020-11-23,BC,Fraser Health Region,0,0,1160
22755,2020-11-23,BC,Interior Health Region,0,0,66
22756,2020-11-23,BC,Vancouver Island Health Region,0,0,24
22757,2020-11-23,BC,Northern Health Region,0,0,3
22758,2020-11-23,BC,Vancouver Coastal Health Region,0,0,425
22759,2020-11-23,QC,Unassigned,0,0,1
22760,2020-11-23,SK,Far North,0,0,8
22761,2020-11-23,SK,North,0,0,27
22762,2020-11-23,SK,Central,0,0,1
22763,2020-11-23,SK,Saskatoon,0,0,9
22764,2020-11-23,SK,South,0,0,5
22765,2020-11-23,ON,Region of Waterloo Public Health,0,0,61
22766,2020-11-23,ON,Brant County Health Unit,0,0,8
22767,2020-11-23,ON,Durham Region Health Department,0,0,38
22768,2020-11-23,ON,Chatham-Kent Public Health Unit,0,0,4
22769,2020-11-23,ON,Eastern Ontario Health Unit,0,0,9
22770,2020-11-23,ON,Grey Bruce Public Health Unit,0,0,5
22771,2020-11-23,ON,Haldimand-Norfolk Health Unit,0,0,7
22772,2020-11-23,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,0,0,1
22773,2020-11-23,ON,Hamilton Public Health Unit Services,0,0,45
22774,2020-11-23,ON,"Kingston, Frontenac-Lennox & Addington Public Health",0,0,14
22775,2020-11-23,ON,Lambton Public Health,0,0,1
22776,2020-11-23,ON,Middlesex-London Health Unit,0,0,17
22777,2020-11-23,ON,Niagara Region Public Health Department,0,0,23
22778,2020-11-23,ON,North Bay-Nipissing-Parry Sound District Health Unit,0,0,3
22779,2020-11-23,ON,Northwestern Health Unit,0,0,2
22780,2020-11-23,ON,Porcupine Health Unit,0,0,1
22781,2020-11-23,ON,Peterborough Public Health,0,0,6
22782,2020-11-23,ON,Simcoe-Muskoka District Health Unit,0,0,27
22783,2020-11-23,ON,Southwestern Public Health,0,0,8
22784,2020-11-23,ON,Thunder Bay District Health Unit,0,0,3
22785,2020-11-23,ON,Toronto Public Health,0,0,432
22786,2020-11-23,ON,Wellington-Dufferin-Guelph Public Health,0,0,26
22787,2020-11-23,ON,Windsor Essex County Health Unit,0,0,20
22788,2020-11-23,ON,York Region Public Health Services,0,0,109
22789,2020-11-23,ON,Halton Region Public Health Department,0,0,24
22790,2020-11-23,ON,Peel Region Public Health,0,0,461
22791,2020-11-23,ON,Sudbury Public Health & Districts,0,0,1
22792,2020-11-23,ON,"Leeds, Grenville & Lanark District Health Unit",0,0,1
22793,2020-11-23,ON,Ottawa Public Health,0,0,57
22794,2020-11-23,ON,Huron Perth Public District Health Unit,0,0,6
22795,2020-11-23,ON,Hastings-Prince Edward Public Health Unit,0,0,1
22796,2020-11-23,AB,Calgary Zone,0,0,231
22797,2020-11-23,AB,Central Zone,0,0,13
22798,2020-11-23,AB,Edmonton Zone,0,0,283
22799,2020-11-23,AB,North Zone,0,0,29
22800,2020-11-23,AB,South Zone,0,0,15
22801,2020-11-23,NB,Zone 1 (Southeast-Moncton),0,0,2
22802,2020-11-23,MB,Winnipeg,0,0,86
22803,2020-11-23,MB,Northern,0,0,4
22804,2020-11-23,MB,Southern,0,0,56
22805,2020-11-23,MB,Interlake-Eastern,0,0,2
22806,2020-11-23,MB,Prairie Mountain,0,0,12
22807,2020-11-23,QC,Cote-Nord,0,0,5
22808,2020-11-23,NS,Central,0,0,4
22809,2020-11-23,PE,Unassigned,0,0,2
22810,2020-11-23,QC,Abitibi-Temiscamingue,0,0,1
22811,2020-11-23,QC,Bas-Saint-Laurent,0,0,9
22812,2020-11-23,QC,Capitale-Nationale,0,0,115
22813,2020-11-23,QC,Chaudiere-Appalaches,0,0,51
22814,2020-11-23,QC,Estrie,0,0,92
22815,2020-11-23,QC,Gaspesie-Iles-de-la-Madeleine,0,0,17
22816,2020-11-23,QC,Lanaudiere,0,0,138
22817,2020-11-23,QC,Laurentides,0,0,55
22818,2020-11-23,QC,Laval,0,0,62
22819,2020-11-23,QC,Mauricie-et-Centre-du-Quebec,0,0,81
22820,2020-11-23,QC,Monteregie,0,0,164
22821,2020-11-23,QC,Montreal,0,0,330
22822,2020-11-23,QC,Nord-du-Quebec,0,0,2
22823,2020-11-23,QC,Outaouais,0,0,39
22824,2020-11-23,QC,Saguenay-Lac-Saint-Jean,0,0,120
22825,2020-11-23,YT,Watson Lake,0,0,1
22826,2020-11-23,NT,South Slave,0,0,3
22827,2020-11-24,AB,Calgary Zone,444,0,0
22828,2020-11-24,AB,Central Zone,87,0,0
22829,2020-11-24,AB,Edmonton Zone,559,0,0
22830,2020-11-24,AB,North Zone,103,0,0
22831,2020-11-24,AB,South Zone,55,0,0
22832,2020-11-24,AB,Unassigned,17,0,0
22833,2020-11-24,BC,Fraser Health Region,443,0,0
22834,2020-11-24,BC,Interior Health Region,70,0,0
22835,2020-11-24,BC,Northern Health Region,35,0,0
22836,2020-11-24,BC,Vancouver Coastal Health Region,169,0,0
22837,2020-11-24,MB,Southern,74,0,0
22838,2020-11-24,MB,Winnipeg,223,0,0
22839,2020-11-24,NB,Zone 2 (South-Central-St John),2,0,0
22840,2020-11-24,PE,Unassigned,1,0,0
22841,2020-11-24,QC,Abitibi-Temiscamingue,2,0,0
22842,2020-11-24,QC,Bas-Saint-Laurent,10,0,0
22843,2020-11-24,QC,Capitale-Nationale,98,0,0
22844,2020-11-24,QC,Chaudiere-Appalaches,63,0,0
22845,2020-11-24,QC,Cote-Nord,1,0,0
22846,2020-11-24,QC,Estrie,39,0,0
22847,2020-11-24,QC,Gaspesie-Iles-de-la-Madeleine,15,0,0
22848,2020-11-24,QC,Lanaudiere,158,0,0
22849,2020-11-24,QC,Laurentides,27,0,0
22850,2020-11-24,QC,Laval,73,0,0
22851,2020-11-24,QC,Mauricie-et-Centre-du-Quebec,65,0,0
22852,2020-11-24,QC,Monteregie,133,0,0
22853,2020-11-24,QC,Montreal,219,0,0
22854,2020-11-24,QC,Nunavik,1,0,0
22855,2020-11-24,QC,Outaouais,27,0,0
22856,2020-11-24,QC,Saguenay-Lac-Saint-Jean,147,0,0
22857,2020-11-24,SK,North,16,0,0
22858,2020-11-24,SK,Regina,69,0,0
22859,2020-11-24,SK,Saskatoon,37,0,0
22860,2020-11-24,SK,South,20,0,0
22861,2020-11-24,SK,Unassigned,1,0,0
22862,2020-11-24,BC,Vancouver Island Health Region,21,0,0
22863,2020-11-24,SK,Far North,18,0,0
22864,2020-11-24,SK,Central,3,0,0
22865,2020-11-24,MB,Interlake-Eastern,17,0,0
22866,2020-11-24,MB,Prairie Mountain,10,0,0
22867,2020-11-24,MB,Northern,25,0,0
22868,2020-11-24,NL,Western,1,0,0
22869,2020-11-24,QC,Unassigned,22,0,0
22870,2020-11-24,NS,Central,16,0,0
22871,2020-11-24,ON,Brant County Health Unit,5,0,0
22872,2020-11-24,ON,Chatham-Kent Public Health Unit,2,0,0
22873,2020-11-24,ON,Durham Region Health Department,26,0,0
22874,2020-11-24,ON,Eastern Ontario Health Unit,5,0,0
22875,2020-11-24,ON,Grey Bruce Public Health Unit,2,0,0
22876,2020-11-24,ON,Haldimand-Norfolk Health Unit,2,0,0
22877,2020-11-24,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,1,0,0
22878,2020-11-24,ON,Halton Region Public Health Department,30,0,0
22879,2020-11-24,ON,Hamilton Public Health Unit Services,49,0,0
22880,2020-11-24,ON,Hastings-Prince Edward Public Health Unit,6,0,0
22881,2020-11-24,ON,"Kingston, Frontenac-Lennox & Addington Public Health",2,0,0
22882,2020-11-24,ON,"Leeds, Grenville & Lanark District Health Unit",-1,0,0
22883,2020-11-24,ON,Middlesex-London Health Unit,26,0,0
22884,2020-11-24,ON,Niagara Region Public Health Department,17,0,0
22885,2020-11-24,ON,North Bay-Nipissing-Parry Sound District Health Unit,3,0,0
22886,2020-11-24,ON,Northwestern Health Unit,2,0,0
22887,2020-11-24,ON,Ottawa Public Health,23,0,0
22888,2020-11-24,ON,Peel Region Public Health,415,0,0
22889,2020-11-24,ON,Peterborough Public Health,2,0,0
22890,2020-11-24,ON,Renfrew Region County & Districts Health Unit,3,0,0
22891,2020-11-24,ON,Simcoe-Muskoka District Health Unit,30,0,0
22892,2020-11-24,ON,Southwestern Public Health,7,0,0
22893,2020-11-24,ON,Sudbury Public Health & Districts,1,0,0
22894,2020-11-24,ON,Thunder Bay District Health Unit,13,0,0
22895,2020-11-24,ON,Toronto Public Health,444,0,0
22896,2020-11-24,ON,Region of Waterloo Public Health,61,0,0
22897,2020-11-24,ON,Wellington-Dufferin-Guelph Public Health,13,0,0
22898,2020-11-24,ON,Windsor Essex County Health Unit,48,0,0
22899,2020-11-24,ON,York Region Public Health Services,136,0,0
22900,2020-11-24,NB,Zone 6 (Northeast-Bathurst),1,0,0
22901,2020-11-24,NU,Arviat,8,0,0
22902,2020-11-24,NU,Whale Cove,3,0,0
22903,2020-11-24,YT,Whitehorse,1,0,0
22904,2020-11-24,AB,Central Zone,0,2,0
22905,2020-11-24,AB,Edmonton Zone,0,14,0
22906,2020-11-24,BC,Fraser Health Region,0,5,0
22907,2020-11-24,BC,Vancouver Coastal Health Region,0,5,0
22908,2020-11-24,ON,Peel Region Public Health,0,13,0
22909,2020-11-24,QC,Bas-Saint-Laurent,0,1,0
22910,2020-11-24,QC,Capitale-Nationale,0,3,0
22911,2020-11-24,QC,Chaudiere-Appalaches,0,1,0
22912,2020-11-24,QC,Estrie,0,1,0
22913,2020-11-24,QC,Gaspesie-Iles-de-la-Madeleine,0,1,0
22914,2020-11-24,QC,Lanaudiere,0,6,0
22915,2020-11-24,QC,Laval,0,2,0
22916,2020-11-24,QC,Mauricie-et-Centre-du-Quebec,0,5,0
22917,2020-11-24,QC,Monteregie,0,12,0
22918,2020-11-24,QC,Montreal,0,1,0
22919,2020-11-24,QC,Saguenay-Lac-Saint-Jean,0,7,0
22920,2020-11-24,ON,Hamilton Public Health Unit Services,0,3,0
22921,2020-11-24,ON,Niagara Region Public Health Department,0,1,0
22922,2020-11-24,ON,Ottawa Public Health,0,1,0
22923,2020-11-24,ON,Wellington-Dufferin-Guelph Public Health,0,1,0
22924,2020-11-24,ON,York Region Public Health Services,0,2,0
22925,2020-11-24,QC,Outaouais,0,5,0
22926,2020-11-24,ON,Eastern Ontario Health Unit,0,1,0
22927,2020-11-24,ON,Thunder Bay District Health Unit,0,1,0
22928,2020-11-24,MB,Winnipeg,0,4,0
22929,2020-11-24,MB,Southern,0,6,0
22930,2020-11-24,MB,Northern,0,1,0
22931,2020-11-24,MB,Prairie Mountain,0,1,0
22932,2020-11-24,AB,Unassigned,0,0,4
22933,2020-11-24,BC,Fraser Health Region,0,0,341
22934,2020-11-24,BC,Interior Health Region,0,0,19
22935,2020-11-24,BC,Vancouver Island Health Region,0,0,11
22936,2020-11-24,BC,Northern Health Region,0,0,29
22937,2020-11-24,BC,Vancouver Coastal Health Region,0,0,159
22938,2020-11-24,SK,Far North,0,0,9
22939,2020-11-24,SK,North,0,0,31
22940,2020-11-24,SK,Central,0,0,2
22941,2020-11-24,SK,Saskatoon,0,0,61
22942,2020-11-24,SK,South,0,0,8
22943,2020-11-24,SK,Regina,0,0,1
22944,2020-11-24,ON,Region of Waterloo Public Health,0,0,17
22945,2020-11-24,ON,Brant County Health Unit,0,0,6
22946,2020-11-24,ON,Durham Region Health Department,0,0,32
22947,2020-11-24,ON,Chatham-Kent Public Health Unit,0,0,7
22948,2020-11-24,ON,Eastern Ontario Health Unit,0,0,2
22949,2020-11-24,ON,Grey Bruce Public Health Unit,0,0,6
22950,2020-11-24,ON,Haldimand-Norfolk Health Unit,0,0,3
22951,2020-11-24,ON,Hamilton Public Health Unit Services,0,0,48
22952,2020-11-24,ON,"Kingston, Frontenac-Lennox & Addington Public Health",0,0,3
22953,2020-11-24,ON,Middlesex-London Health Unit,0,0,16
22954,2020-11-24,ON,Niagara Region Public Health Department,0,0,11
22955,2020-11-24,ON,Renfrew Region County & Districts Health Unit,0,0,2
22956,2020-11-24,ON,Peterborough Public Health,0,0,3
22957,2020-11-24,ON,Simcoe-Muskoka District Health Unit,0,0,34
22958,2020-11-24,ON,Southwestern Public Health,0,0,17
22959,2020-11-24,ON,Thunder Bay District Health Unit,0,0,11
22960,2020-11-24,ON,Toronto Public Health,0,0,365
22961,2020-11-24,ON,Wellington-Dufferin-Guelph Public Health,0,0,22
22962,2020-11-24,ON,Windsor Essex County Health Unit,0,0,32
22963,2020-11-24,ON,York Region Public Health Services,0,0,165
22964,2020-11-24,NL,Western,0,0,1
22965,2020-11-24,ON,Halton Region Public Health Department,0,0,53
22966,2020-11-24,ON,Peel Region Public Health,0,0,475
22967,2020-11-24,ON,Sudbury Public Health & Districts,0,0,1
22968,2020-11-24,ON,"Leeds, Grenville & Lanark District Health Unit",0,0,2
22969,2020-11-24,ON,Ottawa Public Health,0,0,42
22970,2020-11-24,ON,Huron Perth Public District Health Unit,0,0,6
22971,2020-11-24,ON,Hastings-Prince Edward Public Health Unit,0,0,5
22972,2020-11-24,AB,Calgary Zone,0,0,368
22973,2020-11-24,AB,Central Zone,0,0,45
22974,2020-11-24,AB,Edmonton Zone,0,0,390
22975,2020-11-24,AB,North Zone,0,0,63
22976,2020-11-24,AB,South Zone,0,0,46
22977,2020-11-24,NB,Zone 1 (Southeast-Moncton),0,0,1
22978,2020-11-24,MB,Winnipeg,0,0,137
22979,2020-11-24,MB,Northern,0,0,37
22980,2020-11-24,MB,Southern,0,0,90
22981,2020-11-24,MB,Interlake-Eastern,0,0,15
22982,2020-11-24,MB,Prairie Mountain,0,0,1
22983,2020-11-24,QC,Cote-Nord,0,0,1
22984,2020-11-24,NS,Central,0,0,1
22985,2020-11-24,PE,Unassigned,0,0,1
22986,2020-11-24,QC,Bas-Saint-Laurent,0,0,13
22987,2020-11-24,QC,Capitale-Nationale,0,0,93
22988,2020-11-24,QC,Chaudiere-Appalaches,0,0,46
22989,2020-11-24,QC,Estrie,0,0,91
22990,2020-11-24,QC,Gaspesie-Iles-de-la-Madeleine,0,0,32
22991,2020-11-24,QC,Lanaudiere,0,0,133
22992,2020-11-24,QC,Laurentides,0,0,62
22993,2020-11-24,QC,Laval,0,0,89
22994,2020-11-24,QC,Mauricie-et-Centre-du-Quebec,0,0,48
22995,2020-11-24,QC,Monteregie,0,0,169
22996,2020-11-24,QC,Montreal,0,0,281
22997,2020-11-24,QC,Nord-du-Quebec,0,0,6
22998,2020-11-24,QC,Outaouais,0,0,58
22999,2020-11-24,QC,Saguenay-Lac-Saint-Jean,0,0,135
23000,2020-11-24,NT,South Slave,0,0,2
23001,2020-11-25,AB,Calgary Zone,421,0,0
23002,2020-11-25,AB,Central Zone,117,0,0
23003,2020-11-25,AB,Edmonton Zone,459,0,0
23004,2020-11-25,AB,North Zone,39,0,0
23005,2020-11-25,AB,South Zone,44,0,0
23006,2020-11-25,AB,Unassigned,-3,0,0
23007,2020-11-25,BC,Fraser Health Region,612,0,0
23008,2020-11-25,BC,Interior Health Region,65,0,0
23009,2020-11-25,BC,Northern Health Region,24,0,0
23010,2020-11-25,BC,Vancouver Coastal Health Region,168,0,0
23011,2020-11-25,MB,Southern,115,0,0
23012,2020-11-25,MB,Winnipeg,198,0,0
23013,2020-11-25,NB,Zone 1 (Southeast-Moncton),1,0,0
23014,2020-11-25,NB,Zone 2 (South-Central-St John),8,0,0
23015,2020-11-25,NB,Zone 3 (Central-West-Fredericton),3,0,0
23016,2020-11-25,NL,Eastern,1,0,0
23017,2020-11-25,QC,Abitibi-Temiscamingue,5,0,0
23018,2020-11-25,QC,Bas-Saint-Laurent,15,0,0
23019,2020-11-25,QC,Capitale-Nationale,139,0,0
23020,2020-11-25,QC,Chaudiere-Appalaches,50,0,0
23021,2020-11-25,QC,Estrie,116,0,0
23022,2020-11-25,QC,Gaspesie-Iles-de-la-Madeleine,10,0,0
23023,2020-11-25,QC,Lanaudiere,93,0,0
23024,2020-11-25,QC,Laurentides,55,0,0
23025,2020-11-25,QC,Laval,101,0,0
23026,2020-11-25,QC,Mauricie-et-Centre-du-Quebec,117,0,0
23027,2020-11-25,QC,Monteregie,187,0,0
23028,2020-11-25,QC,Montreal,337,0,0
23029,2020-11-25,QC,Nord-du-Quebec,1,0,0
23030,2020-11-25,QC,Outaouais,29,0,0
23031,2020-11-25,QC,Saguenay-Lac-Saint-Jean,211,0,0
23032,2020-11-25,SK,North,72,0,0
23033,2020-11-25,SK,Regina,48,0,0
23034,2020-11-25,SK,Saskatoon,128,0,0
23035,2020-11-25,SK,South,27,0,0
23036,2020-11-25,SK,Unassigned,-3,0,0
23037,2020-11-25,BC,Vancouver Island Health Region,18,0,0
23038,2020-11-25,SK,Far North,33,0,0
23039,2020-11-25,SK,Central,10,0,0
23040,2020-11-25,MB,Interlake-Eastern,25,0,0
23041,2020-11-25,MB,Prairie Mountain,14,0,0
23042,2020-11-25,MB,Northern,29,0,0
23043,2020-11-25,NL,Central,1,0,0
23044,2020-11-25,NL,Western,1,0,0
23045,2020-11-25,QC,Unassigned,-2,0,0
23046,2020-11-25,NS,Northern,1,0,0
23047,2020-11-25,NS,Western,1,0,0
23048,2020-11-25,NS,Central,12,0,0
23049,2020-11-25,ON,Algoma Public Health Unit,2,0,0
23050,2020-11-25,ON,Brant County Health Unit,6,0,0
23051,2020-11-25,ON,Chatham-Kent Public Health Unit,2,0,0
23052,2020-11-25,ON,Durham Region Health Department,47,0,0
23053,2020-11-25,ON,Eastern Ontario Health Unit,9,0,0
23054,2020-11-25,ON,Grey Bruce Public Health Unit,9,0,0
23055,2020-11-25,ON,Haldimand-Norfolk Health Unit,3,0,0
23056,2020-11-25,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,7,0,0
23057,2020-11-25,ON,Halton Region Public Health Department,37,0,0
23058,2020-11-25,ON,Hamilton Public Health Unit Services,59,0,0
23059,2020-11-25,ON,Hastings-Prince Edward Public Health Unit,7,0,0
23060,2020-11-25,ON,Huron Perth Public District Health Unit,11,0,0
23061,2020-11-25,ON,"Kingston, Frontenac-Lennox & Addington Public Health",7,0,0
23062,2020-11-25,ON,Middlesex-London Health Unit,14,0,0
23063,2020-11-25,ON,Niagara Region Public Health Department,23,0,0
23064,2020-11-25,ON,North Bay-Nipissing-Parry Sound District Health Unit,5,0,0
23065,2020-11-25,ON,Ottawa Public Health,24,0,0
23066,2020-11-25,ON,Peel Region Public Health,572,0,0
23067,2020-11-25,ON,Simcoe-Muskoka District Health Unit,18,0,0
23068,2020-11-25,ON,Southwestern Public Health,7,0,0
23069,2020-11-25,ON,Sudbury Public Health & Districts,3,0,0
23070,2020-11-25,ON,Thunder Bay District Health Unit,4,0,0
23071,2020-11-25,ON,Toronto Public Health,356,0,0
23072,2020-11-25,ON,Region of Waterloo Public Health,64,0,0
23073,2020-11-25,ON,Wellington-Dufferin-Guelph Public Health,29,0,0
23074,2020-11-25,ON,Windsor Essex County Health Unit,42,0,0
23075,2020-11-25,ON,York Region Public Health Services,111,0,0
23076,2020-11-25,AB,Calgary Zone,0,2,0
23077,2020-11-25,AB,Edmonton Zone,0,6,0
23078,2020-11-25,BC,Fraser Health Region,0,11,0
23079,2020-11-25,BC,Vancouver Coastal Health Region,0,2,0
23080,2020-11-25,ON,Halton Region Public Health Department,0,4,0
23081,2020-11-25,ON,Peel Region Public Health,0,11,0
23082,2020-11-25,ON,Region of Waterloo Public Health,0,2,0
23083,2020-11-25,QC,Capitale-Nationale,0,2,0
23084,2020-11-25,QC,Chaudiere-Appalaches,0,5,0
23085,2020-11-25,QC,Estrie,0,2,0
23086,2020-11-25,QC,Gaspesie-Iles-de-la-Madeleine,0,1,0
23087,2020-11-25,QC,Lanaudiere,0,3,0
23088,2020-11-25,QC,Mauricie-et-Centre-du-Quebec,0,5,0
23089,2020-11-25,QC,Monteregie,0,4,0
23090,2020-11-25,QC,Montreal,0,4,0
23091,2020-11-25,QC,Saguenay-Lac-Saint-Jean,0,2,0
23092,2020-11-25,ON,Toronto Public Health,0,9,0
23093,2020-11-25,ON,Niagara Region Public Health Department,0,1,0
23094,2020-11-25,ON,Ottawa Public Health,0,4,0
23095,2020-11-25,ON,Southwestern Public Health,0,1,0
23096,2020-11-25,ON,York Region Public Health Services,0,1,0
23097,2020-11-25,MB,Winnipeg,0,4,0
23098,2020-11-25,MB,Southern,0,4,0
23099,2020-11-25,AB,Unassigned,0,0,4
23100,2020-11-25,BC,Fraser Health Region,0,0,432
23101,2020-11-25,BC,Interior Health Region,0,0,37
23102,2020-11-25,BC,Northern Health Region,0,0,7
23103,2020-11-25,BC,Vancouver Coastal Health Region,0,0,165
23104,2020-11-25,QC,Unassigned,0,0,13
23105,2020-11-25,SK,Far North,0,0,10
23106,2020-11-25,SK,North,0,0,27
23107,2020-11-25,SK,Central,0,0,3
23108,2020-11-25,SK,Saskatoon,0,0,24
23109,2020-11-25,SK,South,0,0,15
23110,2020-11-25,ON,Region of Waterloo Public Health,0,0,58
23111,2020-11-25,ON,Brant County Health Unit,0,0,12
23112,2020-11-25,ON,Durham Region Health Department,0,0,51
23113,2020-11-25,ON,Chatham-Kent Public Health Unit,0,0,3
23114,2020-11-25,ON,Eastern Ontario Health Unit,0,0,11
23115,2020-11-25,ON,Grey Bruce Public Health Unit,0,0,10
23116,2020-11-25,ON,Haldimand-Norfolk Health Unit,0,0,5
23117,2020-11-25,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,0,0,2
23118,2020-11-25,ON,Hamilton Public Health Unit Services,0,0,21
23119,2020-11-25,ON,"Kingston, Frontenac-Lennox & Addington Public Health",0,0,3
23120,2020-11-25,ON,Lambton Public Health,0,0,2
23121,2020-11-25,ON,Middlesex-London Health Unit,0,0,11
23122,2020-11-25,ON,Niagara Region Public Health Department,0,0,19
23123,2020-11-25,ON,North Bay-Nipissing-Parry Sound District Health Unit,0,0,1
23124,2020-11-25,ON,Northwestern Health Unit,0,0,1
23125,2020-11-25,ON,Porcupine Health Unit,0,0,1
23126,2020-11-25,ON,Peterborough Public Health,0,0,1
23127,2020-11-25,ON,Simcoe-Muskoka District Health Unit,0,0,32
23128,2020-11-25,ON,Southwestern Public Health,0,0,1
23129,2020-11-25,ON,Thunder Bay District Health Unit,0,0,9
23130,2020-11-25,ON,Toronto Public Health,0,0,513
23131,2020-11-25,ON,Wellington-Dufferin-Guelph Public Health,0,0,14
23132,2020-11-25,ON,Windsor Essex County Health Unit,0,0,34
23133,2020-11-25,ON,York Region Public Health Services,0,0,130
23134,2020-11-25,ON,Halton Region Public Health Department,0,0,83
23135,2020-11-25,ON,Peel Region Public Health,0,0,434
23136,2020-11-25,ON,Sudbury Public Health & Districts,0,0,4
23137,2020-11-25,ON,Ottawa Public Health,0,0,58
23138,2020-11-25,ON,Huron Perth Public District Health Unit,0,0,4
23139,2020-11-25,ON,Hastings-Prince Edward Public Health Unit,0,0,1
23140,2020-11-25,AB,Calgary Zone,0,0,317
23141,2020-11-25,AB,Central Zone,0,0,42
23142,2020-11-25,AB,Edmonton Zone,0,0,413
23143,2020-11-25,AB,North Zone,0,0,62
23144,2020-11-25,AB,South Zone,0,0,49
23145,2020-11-25,NB,Zone 1 (Southeast-Moncton),0,0,1
23146,2020-11-25,NB,Zone 6 (Northeast-Bathurst),0,0,1
23147,2020-11-25,MB,Winnipeg,0,0,133
23148,2020-11-25,MB,Northern,0,0,26
23149,2020-11-25,MB,Southern,0,0,81
23150,2020-11-25,MB,Interlake-Eastern,0,0,11
23151,2020-11-25,MB,Prairie Mountain,0,0,9
23152,2020-11-25,QC,Cote-Nord,0,0,1
23153,2020-11-25,NS,Central,0,0,1
23154,2020-11-25,QC,Bas-Saint-Laurent,0,0,9
23155,2020-11-25,QC,Capitale-Nationale,0,0,65
23156,2020-11-25,QC,Chaudiere-Appalaches,0,0,26
23157,2020-11-25,QC,Estrie,0,0,42
23158,2020-11-25,QC,Gaspesie-Iles-de-la-Madeleine,0,0,19
23159,2020-11-25,QC,Lanaudiere,0,0,93
23160,2020-11-25,QC,Laurentides,0,0,28
23161,2020-11-25,QC,Laval,0,0,42
23162,2020-11-25,QC,Mauricie-et-Centre-du-Quebec,0,0,97
23163,2020-11-25,QC,Monteregie,0,0,103
23164,2020-11-25,QC,Montreal,0,0,223
23165,2020-11-25,QC,Nord-du-Quebec,0,0,2
23166,2020-11-25,QC,Outaouais,0,0,61
23167,2020-11-25,QC,Nunavik,0,0,1
23168,2020-11-25,QC,Saguenay-Lac-Saint-Jean,0,0,102
23169,2020-11-26,AB,Calgary Zone,415,0,0
23170,2020-11-26,AB,Central Zone,67,0,0
23171,2020-11-26,AB,Edmonton Zone,640,0,0
23172,2020-11-26,AB,North Zone,47,0,0
23173,2020-11-26,AB,South Zone,40,0,0
23174,2020-11-26,AB,Unassigned,18,0,0
23175,2020-11-26,BC,Fraser Health Region,649,0,0
23176,2020-11-26,BC,Interior Health Region,47,0,0
23177,2020-11-26,BC,Northern Health Region,35,0,0
23178,2020-11-26,BC,Vancouver Coastal Health Region,153,0,0
23179,2020-11-26,MB,Southern,63,0,0
23180,2020-11-26,MB,Winnipeg,183,0,0
23181,2020-11-26,NB,Zone 1 (Southeast-Moncton),3,0,0
23182,2020-11-26,NB,Zone 2 (South-Central-St John),7,0,0
23183,2020-11-26,NB,Zone 3 (Central-West-Fredericton),2,0,0
23184,2020-11-26,NL,Eastern,3,0,0
23185,2020-11-26,QC,Abitibi-Temiscamingue,3,0,0
23186,2020-11-26,QC,Bas-Saint-Laurent,19,0,0
23187,2020-11-26,QC,Capitale-Nationale,132,0,0
23188,2020-11-26,QC,Chaudiere-Appalaches,56,0,0
23189,2020-11-26,QC,Cote-Nord,1,0,0
23190,2020-11-26,QC,Estrie,57,0,0
23191,2020-11-26,QC,Gaspesie-Iles-de-la-Madeleine,7,0,0
23192,2020-11-26,QC,Lanaudiere,110,0,0
